dataset,n_full_obs,mcar_obs_prob,prop_budget,seed,mean_width,coverage,ess_multiplier
bbh+gpqa+ifeval+math+musr,,1.0,0.025,62,0.0901336148381233,0.943490054249548,3.118668350001571
bbh+gpqa+ifeval+math+musr,,1.0,0.025,63,0.0899000391364097,0.9403254972875226,3.1230170681489073
bbh+gpqa+ifeval+math+musr,,1.0,0.025,64,0.0901738032698631,0.9466546112115732,3.115186180957164
bbh+gpqa+ifeval+math+musr,,1.0,0.025,65,0.089786596596241,0.9452983725135624,3.134071357303073
bbh+gpqa+ifeval+math+musr,,1.0,0.025,66,0.089987888932228,0.945750452079566,3.1327643275104315
bbh+gpqa+ifeval+math+musr,,1.0,0.025,67,0.0901314094662666,0.943490054249548,3.124565506813437
bbh+gpqa+ifeval+math+musr,,1.0,0.025,68,0.0901668220758438,0.950271247739602,3.1094728672524945
bbh+gpqa+ifeval+math+musr,,1.0,0.025,69,0.0897604599595069,0.9452983725135624,3.1384702234927873
bbh+gpqa+ifeval+math+musr,,1.0,0.025,70,0.090090624988079,0.938517179023508,3.1250596589496435
bbh+gpqa+ifeval+math+musr,,1.0,0.025,71,0.0903559252619743,0.9412296564195298,3.0978374544107976
bbh+gpqa+ifeval+math+musr,,1.0,0.025,72,0.0895889848470687,0.9394213381555152,3.161399176550928
bbh+gpqa+ifeval+math+musr,,1.0,0.025,73,0.0901348292827606,0.9416817359855334,3.1150445647739096
bbh+gpqa+ifeval+math+musr,,1.0,0.025,74,0.0897003859281539,0.9443942133815552,3.1480628291542887
bbh+gpqa+ifeval+math+musr,,1.0,0.025,75,0.0903652161359787,0.945750452079566,3.1060958086915256
bbh+gpqa+ifeval+math+musr,,1.0,0.025,76,0.0899147763848304,0.940777576853526,3.1355200518803397
bbh+gpqa+ifeval+math+musr,,1.0,0.025,77,0.0901761651039123,0.9416817359855334,3.1223605140934336
bbh+gpqa+ifeval+math+musr,,1.0,0.025,78,0.0899742618203163,0.9421338155515372,3.119116633475439
bbh+gpqa+ifeval+math+musr,,1.0,0.025,79,0.0898470506072044,0.9507233273056056,3.1312209169613343
bbh+gpqa+ifeval+math+musr,,1.0,0.025,80,0.0894866362214088,0.940777576853526,3.15888151088622
bbh+gpqa+ifeval+math+musr,,1.0,0.025,81,0.0900899916887283,0.9452983725135624,3.1181209200172297
bbh+gpqa+ifeval+math+musr,,1.0,0.025,82,0.0899266153573989,0.9484629294755876,3.129907219866441
bbh+gpqa+ifeval+math+musr,,1.0,0.025,83,0.0896346792578697,0.943490054249548,3.1498444611269583
bbh+gpqa+ifeval+math+musr,,1.0,0.025,84,0.090152271091938,0.9376130198915008,3.107698056550177
bbh+gpqa+ifeval+math+musr,,1.0,0.025,85,0.0900219976902008,0.9452983725135624,3.1313684756617306
bbh+gpqa+ifeval+math+musr,,1.0,0.025,86,0.0902344137430191,0.945750452079566,3.1068801878086485
