dataset,n_full_obs,mcar_obs_prob,prop_budget,seed,mean_width,coverage,ess_multiplier
bbh+gpqa+ifeval+math+musr,,1.0,0.05,0,0.0580579340457916,0.9493670886075948,3.6684029059618357
bbh+gpqa+ifeval+math+musr,,1.0,0.05,1,0.0580655708909034,0.9507233273056056,3.6706818463705675
bbh+gpqa+ifeval+math+musr,,1.0,0.05,2,0.0576805099844932,0.9525316455696202,3.709560724365351
bbh+gpqa+ifeval+math+musr,,1.0,0.05,3,0.0581385940313339,0.948010849909584,3.6603672727558156
bbh+gpqa+ifeval+math+musr,,1.0,0.05,4,0.0580348186194896,0.945750452079566,3.672977995220003
bbh+gpqa+ifeval+math+musr,,1.0,0.05,5,0.0579372011125087,0.9475587703435804,3.677724325713005
bbh+gpqa+ifeval+math+musr,,1.0,0.05,6,0.0580341294407844,0.948010849909584,3.6631374895396895
bbh+gpqa+ifeval+math+musr,,1.0,0.05,7,0.0579850077629089,0.9443942133815552,3.679814613365072
bbh+gpqa+ifeval+math+musr,,1.0,0.05,8,0.0578561462461948,0.9439421338155516,3.6898789998045114
bbh+gpqa+ifeval+math+musr,,1.0,0.05,9,0.0578133016824722,0.9475587703435804,3.686277074625505
bbh+gpqa+ifeval+math+musr,,1.0,0.05,10,0.0582094751298427,0.9471066907775768,3.6490206995075565
bbh+gpqa+ifeval+math+musr,,1.0,0.05,11,0.0581119284033775,0.9556962025316456,3.65905819306756
bbh+gpqa+ifeval+math+musr,,1.0,0.05,12,0.058083526790142,0.9439421338155516,3.6639426137072997
bbh+gpqa+ifeval+math+musr,,1.0,0.05,13,0.0580669492483139,0.945750452079566,3.6690249234436454
bbh+gpqa+ifeval+math+musr,,1.0,0.05,14,0.0581585504114627,0.9547920433996384,3.6443683927119195
bbh+gpqa+ifeval+math+musr,,1.0,0.05,15,0.0578572936356067,0.9556962025316456,3.6881170719858325
bbh+gpqa+ifeval+math+musr,,1.0,0.05,16,0.0580901429057121,0.9529837251356238,3.6588217957022318
bbh+gpqa+ifeval+math+musr,,1.0,0.05,17,0.058220911771059,0.9529837251356238,3.6421145809481184
bbh+gpqa+ifeval+math+musr,,1.0,0.05,18,0.0581388436257839,0.9412296564195298,3.650149357495281
bbh+gpqa+ifeval+math+musr,,1.0,0.05,19,0.0580703169107437,0.9529837251356238,3.658594528981287
bbh+gpqa+ifeval+math+musr,,1.0,0.05,20,0.05807626247406,0.9439421338155516,3.6673141509362317
bbh+gpqa+ifeval+math+musr,,1.0,0.05,21,0.0580414421856403,0.9511754068716094,3.670308350021653
bbh+gpqa+ifeval+math+musr,,1.0,0.05,22,0.0579470731317997,0.951627486437613,3.6795225645747696
bbh+gpqa+ifeval+math+musr,,1.0,0.05,23,0.0580595359206199,0.9493670886075948,3.6639610559244584
bbh+gpqa+ifeval+math+musr,,1.0,0.05,24,0.0578533262014389,0.9489150090415912,3.7000370796207
bbh+gpqa+ifeval+math+musr,,1.0,0.05,25,0.0578857846558094,0.9412296564195298,3.6827883297054442
bbh+gpqa+ifeval+math+musr,,1.0,0.05,26,0.0582676045596599,0.9489150090415912,3.636305055903417
bbh+gpqa+ifeval+math+musr,,1.0,0.05,27,0.0581185966730117,0.9507233273056056,3.6509228091571106
bbh+gpqa+ifeval+math+musr,,1.0,0.05,28,0.0581500604748725,0.9475587703435804,3.653899874351421
bbh+gpqa+ifeval+math+musr,,1.0,0.05,29,0.0583086498081684,0.9475587703435804,3.62976024503194
bbh+gpqa+ifeval+math+musr,,1.0,0.05,30,0.0580290369689464,0.9493670886075948,3.6763657474166545
bbh+gpqa+ifeval+math+musr,,1.0,0.05,31,0.0582094825804233,0.9466546112115732,3.640475963680733
bbh+gpqa+ifeval+math+musr,,1.0,0.05,32,0.0581254698336124,0.9443942133815552,3.6594722698566597
bbh+gpqa+ifeval+math+musr,,1.0,0.05,33,0.0579128935933113,0.9443942133815552,3.681182981487059
bbh+gpqa+ifeval+math+musr,,1.0,0.05,34,0.0582693219184875,0.9471066907775768,3.6451947555903277
bbh+gpqa+ifeval+math+musr,,1.0,0.05,35,0.057899635285139,0.945750452079566,3.6895387208042836
bbh+gpqa+ifeval+math+musr,,1.0,0.05,36,0.0581293366849422,0.9493670886075948,3.6521673562572095
bbh+gpqa+ifeval+math+musr,,1.0,0.05,37,0.0578372478485107,0.948010849909584,3.6975259044876587
bbh+gpqa+ifeval+math+musr,,1.0,0.05,38,0.0580984055995941,0.943490054249548,3.6561841738310887
bbh+gpqa+ifeval+math+musr,,1.0,0.05,39,0.0580568239092826,0.9489150090415912,3.6557098639483687
bbh+gpqa+ifeval+math+musr,,1.0,0.05,40,0.0582924373447895,0.9471066907775768,3.630097611630768
bbh+gpqa+ifeval+math+musr,,1.0,0.05,41,0.057881686836481,0.9425858951175408,3.686418723657329
bbh+gpqa+ifeval+math+musr,,1.0,0.05,42,0.058079469949007,0.9443942133815552,3.66953262717863
bbh+gpqa+ifeval+math+musr,,1.0,0.05,43,0.0580747723579406,0.9493670886075948,3.663809573322669
bbh+gpqa+ifeval+math+musr,,1.0,0.05,44,0.0578700900077819,0.948010849909584,3.6904893988965934
