dataset,n_full_obs,mcar_obs_prob,prop_budget,seed,mean_width,coverage,ess_multiplier
bbh+gpqa+ifeval+math+musr,,1.0,0.05,98,0.0572736784815788,0.9439421338155516,3.7561928597631176
bbh+gpqa+ifeval+math+musr,,1.0,0.05,99,0.0575694441795349,0.9489150090415912,3.7265106471775122
bbh+gpqa+ifeval+math+musr,,1.0,0.075,0,0.0438297279179096,0.9466546112115732,4.16880495921265
bbh+gpqa+ifeval+math+musr,,1.0,0.075,1,0.0434848330914974,0.9371609403254972,4.236589586978765
bbh+gpqa+ifeval+math+musr,,1.0,0.075,2,0.0437375046312809,0.948010849909584,4.183852225415813
bbh+gpqa+ifeval+math+musr,,1.0,0.075,3,0.04372239112854,0.9452983725135624,4.200103216250115
bbh+gpqa+ifeval+math+musr,,1.0,0.075,4,0.0436638221144676,0.9394213381555152,4.212435378472841
bbh+gpqa+ifeval+math+musr,,1.0,0.075,5,0.0436861738562583,0.9511754068716094,4.197641680493784
bbh+gpqa+ifeval+math+musr,,1.0,0.075,6,0.0437514595687389,0.951627486437613,4.176224497095791
bbh+gpqa+ifeval+math+musr,,1.0,0.075,7,0.0437224544584751,0.933996383363472,4.197318598766846
bbh+gpqa+ifeval+math+musr,,1.0,0.075,8,0.0434813611209392,0.9452983725135624,4.2362236185652895
bbh+gpqa+ifeval+math+musr,,1.0,0.075,9,0.0435897186398506,0.9335443037974684,4.206366008739363
bbh+gpqa+ifeval+math+musr,,1.0,0.075,10,0.0437416359782218,0.9403254972875226,4.187803921132299
bbh+gpqa+ifeval+math+musr,,1.0,0.075,11,0.0436600036919117,0.9498191681735986,4.200666150509243
bbh+gpqa+ifeval+math+musr,,1.0,0.075,12,0.0436785668134689,0.943490054249548,4.199336725775686
bbh+gpqa+ifeval+math+musr,,1.0,0.075,13,0.0437203980982303,0.9529837251356238,4.199006098169192
bbh+gpqa+ifeval+math+musr,,1.0,0.075,14,0.0436911769211292,0.9493670886075948,4.188383462468172
bbh+gpqa+ifeval+math+musr,,1.0,0.075,15,0.0436798706650733,0.9493670886075948,4.193058775935347
