dataset,n_full_obs,mcar_obs_prob,prop_budget,seed,mean_width,coverage
mmlu-pro,None,1.0,0.05,51,0.04179636016488075,0.938996836873023
mmlu-pro,None,1.0,0.05,52,0.04148581251502037,0.9367374604609128
mmlu-pro,None,1.0,0.05,53,0.04167220741510391,0.9376412110257569
mmlu-pro,None,1.0,0.05,54,0.041867248713970184,0.9322187076366923
mmlu-pro,None,1.0,0.05,55,0.041978444904088974,0.9317668323542703
mmlu-pro,None,1.0,0.05,56,0.04171690717339516,0.9335743334839585
mmlu-pro,None,1.0,0.05,57,0.04158119484782219,0.9426118391323995
mmlu-pro,None,1.0,0.05,58,0.04168083146214485,0.9435155896972436
mmlu-pro,None,1.0,0.05,59,0.04169996827840805,0.9403524627202893
mmlu-pro,None,1.0,0.05,60,0.041826725006103516,0.9412562132851333
mmlu-pro,None,1.0,0.05,61,0.041697461158037186,0.9340262087663805
mmlu-pro,None,1.0,0.05,62,0.04178933426737785,0.9367374604609128
mmlu-pro,None,1.0,0.05,63,0.04183119907975197,0.9426118391323995
mmlu-pro,None,1.0,0.05,64,0.042328085750341415,0.9426118391323995
mmlu-pro,None,1.0,0.05,65,0.04176248610019684,0.9408043380027112
mmlu-pro,None,1.0,0.075,33,0.03154417872428894,0.9281518300948939
mmlu-pro,None,1.0,0.075,34,0.031676284968853,0.9412562132851333
mmlu-pro,None,1.0,0.075,35,0.031653907150030136,0.9412562132851333
mmlu-pro,None,1.0,0.075,36,0.031844235956668854,0.9408043380027112
mmlu-pro,None,1.0,0.075,37,0.03174397721886635,0.9417080885675554
mmlu-pro,None,1.0,0.075,38,0.03157589212059975,0.9435155896972436
mmlu-pro,None,1.0,0.075,39,0.0316910482943058,0.9462268413917759
mmlu-pro,None,1.0,0.075,40,0.03166128695011139,0.946678716674198
mmlu-pro,None,1.0,0.075,41,0.031819477677345276,0.9435155896972436
mmlu-pro,None,1.0,0.075,42,0.0318022146821022,0.9435155896972436
mmlu-pro,None,1.0,0.075,43,0.03171380236744881,0.938996836873023
mmlu-pro,None,1.0,0.075,44,0.03176580369472504,0.94713059195662
mmlu-pro,None,1.0,0.075,45,0.03168128430843353,0.9430637144148215
mmlu-pro,None,1.0,0.075,46,0.03161025419831276,0.9484862178038862
mmlu-pro,None,1.0,0.075,47,0.031628452241420746,0.946678716674198
mmlu-pro,None,1.0,0.075,48,0.031594011932611465,0.9403524627202893
mmlu-pro,None,1.0,0.075,49,0.031889863312244415,0.9489380930863082
mmlu-pro,None,1.0,0.075,50,0.03182855620980263,0.946678716674198
mmlu-pro,None,1.0,0.075,51,0.03173067793250084,0.9412562132851333
mmlu-pro,None,1.0,0.075,52,0.031526654958724976,0.9317668323542703
mmlu-pro,None,1.0,0.075,53,0.0316246896982193,0.9417080885675554
mmlu-pro,None,1.0,0.075,54,0.0317416675388813,0.9371893357433349
mmlu-pro,None,1.0,0.075,55,0.031841155141592026,0.9371893357433349
mmlu-pro,None,1.0,0.075,56,0.031646233052015305,0.9385449615906011
mmlu-pro,None,1.0,0.075,57,0.031579528003931046,0.946678716674198
