dataset,n_full_obs,mcar_obs_prob,prop_budget,seed,mean_width,coverage
mmlu-pro,0,0.01,0.45,12,0.01969846524298191,0.9480343425214641
mmlu-pro,0,0.01,0.45,13,0.019715499132871628,0.9552643470402169
mmlu-pro,0,0.01,0.45,14,0.019710231572389603,0.9394487121554451
mmlu-pro,0,0.01,0.45,15,0.019714975729584694,0.9539087211929508
mmlu-pro,0,0.01,0.45,16,0.019710859283804893,0.9539087211929508
mmlu-pro,0,0.01,0.45,17,0.019701886922121048,0.9521012200632626
mmlu-pro,0,0.01,0.45,18,0.01970132440328598,0.956168097605061
mmlu-pro,0,0.01,0.45,19,0.01970279961824417,0.946678716674198
mmlu-pro,0,0.01,0.45,20,0.019708124920725822,0.9489380930863082
mmlu-pro,0,0.01,0.45,21,0.019716795533895493,0.9534568459105287
mmlu-pro,0,0.01,0.45,22,0.01970721036195755,0.9530049706281066
mmlu-pro,0,0.01,0.45,23,0.01970982737839222,0.9530049706281066
mmlu-pro,0,0.01,0.45,24,0.01970173791050911,0.9453230908269318
mmlu-pro,0,0.01,0.45,25,0.01970866322517395,0.9457749661093539
mmlu-pro,0,0.01,0.45,26,0.019703267142176628,0.9507455942159965
mmlu-pro,0,0.01,0.45,27,0.019711073487997055,0.9539087211929508
mmlu-pro,0,0.01,0.45,28,0.019710451364517212,0.9530049706281066
mmlu-pro,0,0.01,0.45,29,0.01971525512635708,0.9484862178038862
mmlu-pro,0,0.01,0.45,30,0.01971273683011532,0.9502937189335744
mmlu-pro,0,0.01,0.45,31,0.019713716581463814,0.9548124717577949
mmlu-pro,0,0.01,0.45,32,0.01971135474741459,0.9516493447808405
mmlu-pro,0,0.01,0.475,0,0.019173074513673782,0.947582467239042
mmlu-pro,0,0.01,0.475,1,0.019165577366948128,0.9548124717577949
mmlu-pro,0,0.01,0.475,2,0.019171223044395447,0.9444193402620877
mmlu-pro,0,0.01,0.475,3,0.01917179301381111,0.9511974694984184
mmlu-pro,0,0.01,0.475,4,0.01917997933924198,0.9480343425214641
mmlu-pro,0,0.01,0.475,5,0.01916959322988987,0.9498418436511523
mmlu-pro,0,0.01,0.475,6,0.0191652774810791,0.9498418436511523
mmlu-pro,0,0.01,0.475,7,0.019179679453372955,0.9480343425214641
mmlu-pro,0,0.01,0.475,8,0.01916804164648056,0.9525530953456847
mmlu-pro,0,0.01,0.475,9,0.0191651564091444,0.9543605964753729
mmlu-pro,0,0.01,0.475,10,0.019172098487615585,0.9507455942159965
mmlu-pro,0,0.01,0.475,11,0.019170820713043213,0.947582467239042
mmlu-pro,0,0.01,0.475,12,0.019159819930791855,0.9507455942159965
mmlu-pro,0,0.01,0.475,13,0.019174998626112938,0.9498418436511523
mmlu-pro,0,0.01,0.475,14,0.019170081242918968,0.9421599638499775
mmlu-pro,0,0.01,0.475,15,0.01917348988354206,0.9498418436511523
mmlu-pro,0,0.01,0.475,16,0.019171088933944702,0.9588793492995934
mmlu-pro,0,0.01,0.475,17,0.019162297248840332,0.9493899683687302
mmlu-pro,0,0.01,0.475,18,0.019160019233822823,0.9597830998644374
mmlu-pro,0,0.01,0.475,19,0.019164614379405975,0.9484862178038862
mmlu-pro,0,0.01,0.475,20,0.01916772499680519,0.9511974694984184
mmlu-pro,0,0.01,0.475,21,0.019175685942173004,0.9516493447808405
mmlu-pro,0,0.01,0.475,22,0.019167065620422363,0.9498418436511523
mmlu-pro,0,0.01,0.475,23,0.019170191138982773,0.9534568459105287
mmlu-pro,0,0.01,0.475,24,0.019162848591804504,0.9453230908269318
