lb,ub,mean_width,coverage,estimator,$n_b$,prop_budget,seed
-0.01577788,0.055247553,0.07102543,1,faq,1890,0.0049987965860070725,59
-0.016143879,0.05611624,0.07226012,1,faq,1890,0.0049987965860070725,60
-0.05136358,0.014005385,0.065368965,1,faq,1890,0.0049987965860070725,61
-0.009316754,0.06100485,0.070321605,1,faq,1890,0.0049987965860070725,62
-0.02814562,0.043382738,0.07152836,1,faq,1890,0.0049987965860070725,63
-0.024785079,0.050529532,0.07531461,1,faq,1890,0.0049987965860070725,64
-0.03137406,0.03318429,0.06455835,1,faq,1890,0.0049987965860070725,65
-0.04406616,0.020935053,0.06500121,1,faq,1890,0.0049987965860070725,66
-0.006037941,0.06779386,0.073831804,1,faq,1890,0.0049987965860070725,67
-0.016148625,0.05746241,0.073611036,1,faq,1890,0.0049987965860070725,68
0.0006346591,0.080343425,0.07970877,1,faq,1890,0.0049987965860070725,69
-0.0048833825,0.06681584,0.07169922,1,faq,1890,0.0049987965860070725,70
-0.037604395,0.030994782,0.06859918,1,faq,1890,0.0049987965860070725,71
-0.04079306,0.027005605,0.06779867,1,faq,1890,0.0049987965860070725,72
-0.028684147,0.039755866,0.06844001,1,faq,1890,0.0049987965860070725,73
-0.02609083,0.046574615,0.072665446,1,faq,1890,0.0049987965860070725,74
-0.014373904,0.05653996,0.070913866,1,faq,1890,0.0049987965860070725,75
-0.019161837,0.046981037,0.06614287,1,faq,1890,0.0049987965860070725,76
-0.05229724,0.010924626,0.063221864,0,faq,1890,0.0049987965860070725,77
0.016538698,0.09776369,0.08122499,0,faq,1890,0.0049987965860070725,78
-0.032703727,0.034777313,0.06748104,1,faq,1890,0.0049987965860070725,79
0.008316103,0.08238834,0.07407224,1,faq,1890,0.0049987965860070725,80
-0.020812545,0.05103073,0.071843274,1,faq,1890,0.0049987965860070725,81
0.0034402944,0.07636234,0.07292205,1,faq,1890,0.0049987965860070725,82
-0.045496657,0.01745364,0.0629503,1,faq,1890,0.0049987965860070725,83
-0.014923587,0.056293428,0.071217015,1,faq,1890,0.0049987965860070725,84
-0.01313391,0.05737378,0.07050769,1,faq,1890,0.0049987965860070725,85
-0.029191405,0.037664555,0.06685596,1,faq,1890,0.0049987965860070725,86
-0.013383701,0.054867364,0.068251066,1,faq,1890,0.0049987965860070725,87
-0.051638715,0.009976048,0.061614763,0,faq,1890,0.0049987965860070725,88
-0.04854257,0.020552393,0.06909496,1,faq,1890,0.0049987965860070725,89
-0.008050183,0.06928349,0.077333674,1,faq,1890,0.0049987965860070725,90
-0.053268515,0.018736884,0.0720054,1,faq,1890,0.0049987965860070725,91
0.014965426,0.0952007,0.08023527,0,faq,1890,0.0049987965860070725,92
-0.013344811,0.060410418,0.07375523,1,faq,1890,0.0049987965860070725,93
-0.05552417,0.003539281,0.05906345,0,faq,1890,0.0049987965860070725,94
-0.03162479,0.044940393,0.07656518,1,faq,1890,0.0049987965860070725,95
-0.03424482,0.03431365,0.06855847,1,faq,1890,0.0049987965860070725,96
-0.05870404,0.004578391,0.06328243,0,faq,1890,0.0049987965860070725,97
-0.033531416,0.042222496,0.07575391,1,faq,1890,0.0049987965860070725,98
0.0028849617,0.08206855,0.079183586,1,faq,1890,0.0049987965860070725,99
-0.025180224,0.0213667,0.046546925,1,classical,5482,0.014499154965339033,0
-0.006169766,0.041109443,0.04727921,1,classical,5482,0.014499154965339033,1
-0.013767384,0.03232214,0.046089523,1,classical,5482,0.014499154965339033,2
0.00050216913,0.05145779,0.05095562,1,classical,5482,0.014499154965339033,3
-0.006235024,0.04024359,0.046478614,1,classical,5482,0.014499154965339033,4
-0.010601308,0.034703933,0.04530524,1,classical,5482,0.014499154965339033,5
0.0059304833,0.055878635,0.049948152,1,classical,5482,0.014499154965339033,6
-0.008835642,0.03833387,0.047169514,1,classical,5482,0.014499154965339033,7
-0.029242625,0.017395234,0.04663786,1,classical,5482,0.014499154965339033,8
-0.023191728,0.02304602,0.046237748,1,classical,5482,0.014499154965339033,9
-0.014275941,0.03294966,0.047225602,1,classical,5482,0.014499154965339033,10
-0.0134596415,0.03241622,0.045875862,1,classical,5482,0.014499154965339033,11
-0.03358887,0.009358457,0.04294733,0,classical,5482,0.014499154965339033,12
0.027036212,0.07677591,0.049739696,0,classical,5482,0.014499154965339033,13
