group,prop_budget,method,seed,width,coverage
all,0.0100,wor-active,184,0.09588663280010223,1.0
all,0.0100,wor-uniform,184,0.08689594268798828,1.0
all,0.0100,wor-active,185,0.10483413934707642,1.0
all,0.0100,wor-uniform,185,0.08323732018470764,1.0
all,0.0100,wor-active,186,0.07903134822845459,1.0
all,0.0100,wor-uniform,186,0.08743435144424438,1.0
all,0.0100,wor-active,187,0.09099388122558594,1.0
all,0.0100,wor-uniform,187,0.09667688608169556,0.0
all,0.0100,wor-active,188,0.078066885471344,1.0
all,0.0100,wor-uniform,188,0.1020938903093338,1.0
all,0.0100,wor-active,189,0.08603455126285553,1.0
all,0.0100,wor-uniform,189,0.07916736602783203,1.0
all,0.0100,wor-active,190,0.08070844411849976,1.0
all,0.0100,wor-uniform,190,0.0837235301733017,1.0
all,0.0100,wor-active,191,0.08091634511947632,1.0
all,0.0100,wor-uniform,191,0.09372009336948395,0.0
all,0.0100,wor-active,192,0.07922269403934479,1.0
all,0.0100,wor-uniform,192,0.08253870904445648,0.0
all,0.0100,wor-active,193,0.067596435546875,1.0
all,0.0100,wor-uniform,193,0.09087181091308594,1.0
all,0.0100,wor-active,194,0.08178746700286865,1.0
all,0.0100,wor-uniform,194,0.07646811008453369,1.0
all,0.0100,wor-active,195,0.08896176517009735,1.0
all,0.0100,wor-uniform,195,0.08697095513343811,1.0
all,0.0100,wor-active,196,0.0751909613609314,0.0
all,0.0100,wor-uniform,196,0.08668403327465057,1.0
all,0.0100,wor-active,197,0.07989268004894257,1.0
all,0.0100,wor-uniform,197,0.0894896388053894,1.0
all,0.0100,wor-active,198,0.05594635009765625,1.0
all,0.0100,wor-uniform,198,0.0786823183298111,1.0
all,0.0100,wor-active,199,0.08513396978378296,1.0
all,0.0100,wor-uniform,199,0.0842822790145874,1.0
all,0.0100,wor-active,200,0.09915703535079956,1.0
all,0.0100,wor-uniform,200,0.07840403914451599,1.0
all,0.0100,wor-active,201,0.07639795541763306,1.0
all,0.0100,wor-uniform,201,0.08127345144748688,1.0
all,0.0100,wor-active,202,0.07173082232475281,1.0
all,0.0100,wor-uniform,202,0.07860958576202393,1.0
all,0.0100,wor-active,203,0.06116308271884918,1.0
all,0.0100,wor-uniform,203,0.09761068224906921,1.0
all,0.0100,wor-active,204,0.0820075273513794,1.0
all,0.0100,wor-uniform,204,0.07329161465167999,1.0
all,0.0100,wor-active,205,0.06897687911987305,1.0
all,0.0100,wor-uniform,205,0.08862584829330444,1.0
all,0.0100,wor-active,206,0.06048285961151123,1.0
all,0.0100,wor-uniform,206,0.08774620294570923,1.0
all,0.0100,wor-active,207,0.04795880615711212,0.0
all,0.0100,wor-uniform,207,0.08082520961761475,1.0
all,0.0100,wor-active,208,0.06005539000034332,1.0
all,0.0100,wor-uniform,208,0.08939686417579651,1.0
all,0.0100,wor-active,209,0.07678420841693878,1.0
all,0.0100,wor-uniform,209,0.08474218845367432,1.0
all,0.0100,wor-active,210,0.06464993953704834,1.0
all,0.0100,wor-uniform,210,0.08007103204727173,1.0
all,0.0100,wor-active,211,0.0887986272573471,1.0
all,0.0100,wor-uniform,211,0.08734208345413208,1.0
all,0.0100,wor-active,212,0.06536214053630829,1.0
all,0.0100,wor-uniform,212,0.09148406982421875,1.0
all,0.0100,wor-active,213,0.08038398623466492,1.0
all,0.0100,wor-uniform,213,0.10002803802490234,1.0
all,0.0100,wor-active,214,0.09442514181137085,1.0
all,0.0100,wor-uniform,214,0.10367704927921295,1.0
all,0.0100,wor-active,215,0.08882851898670197,1.0
all,0.0100,wor-uniform,215,0.09249544143676758,1.0
all,0.0100,wor-active,216,0.07117585837841034,1.0
all,0.0100,wor-uniform,216,0.08267131447792053,1.0
all,0.0100,wor-active,217,0.08320219814777374,1.0
all,0.0100,wor-uniform,217,0.09504067897796631,1.0
all,0.0100,wor-active,218,0.08024173974990845,1.0
all,0.0100,wor-uniform,218,0.09886400401592255,1.0
all,0.0100,wor-active,219,0.07258617877960205,1.0
all,0.0100,wor-uniform,219,0.07707160711288452,1.0
all,0.0100,wor-active,220,0.08112910389900208,1.0
all,0.0100,wor-uniform,220,0.08228638768196106,0.0
all,0.0100,wor-active,221,0.07726670801639557,1.0
all,0.0100,wor-uniform,221,0.08198447525501251,1.0
all,0.0100,wor-active,222,0.09027780592441559,1.0
all,0.0100,wor-uniform,222,0.0898112803697586,1.0
all,0.0100,wor-active,223,0.05231809616088867,0.0
all,0.0100,wor-uniform,223,0.08687925338745117,1.0
all,0.0100,wor-active,224,0.0864400863647461,1.0
all,0.0100,wor-uniform,224,0.07234017550945282,1.0
all,0.0100,wor-active,225,0.07372596859931946,1.0
all,0.0100,wor-uniform,225,0.0902712345123291,0.0
all,0.0100,wor-active,226,0.0842132568359375,1.0
all,0.0100,wor-uniform,226,0.08484983444213867,1.0
all,0.0100,wor-active,227,0.08928434550762177,1.0
all,0.0100,wor-uniform,227,0.0942983627319336,1.0
all,0.0100,wor-active,228,0.07554808259010315,1.0
all,0.0100,wor-uniform,228,0.08213770389556885,1.0
all,0.0100,wor-active,229,0.07100017368793488,1.0
all,0.0100,wor-uniform,229,0.07083237171173096,1.0
all,0.0100,wor-active,230,0.08059261739253998,1.0
all,0.0100,wor-uniform,230,0.10525721311569214,0.0
all,0.0100,wor-active,231,0.0659034252166748,1.0
all,0.0100,wor-uniform,231,0.06485266983509064,0.0
all,0.0100,wor-active,232,0.07901766896247864,1.0
all,0.0100,wor-uniform,232,0.08679449558258057,1.0
all,0.0100,wor-active,233,0.09851932525634766,1.0
all,0.0100,wor-uniform,233,0.08815647661685944,1.0
all,0.0100,wor-active,234,0.061615630984306335,1.0
all,0.0100,wor-uniform,234,0.08331310749053955,1.0
all,0.0100,wor-active,235,0.06092514097690582,1.0
all,0.0100,wor-uniform,235,0.0925137996673584,0.0
all,0.0100,wor-active,236,0.09617120027542114,1.0
all,0.0100,wor-uniform,236,0.08991296589374542,1.0
all,0.0100,wor-active,237,0.08167079091072083,1.0
all,0.0100,wor-uniform,237,0.09329725801944733,1.0
all,0.0100,wor-active,238,0.0798259973526001,1.0
all,0.0100,wor-uniform,238,0.09342926740646362,1.0
all,0.0100,wor-active,239,0.06695982813835144,1.0
all,0.0100,wor-uniform,239,0.07948796451091766,1.0
all,0.0100,wor-active,240,0.06513392925262451,1.0
all,0.0100,wor-uniform,240,0.0836859941482544,1.0
all,0.0100,wor-active,241,0.06703692674636841,1.0
all,0.0100,wor-uniform,241,0.0914289653301239,1.0
all,0.0100,wor-active,242,0.08612693846225739,1.0
all,0.0100,wor-uniform,242,0.08274856209754944,1.0
all,0.0100,wor-active,243,0.06315773725509644,1.0
all,0.0100,wor-uniform,243,0.07931818068027496,1.0
all,0.0100,wor-active,244,0.047878190875053406,1.0
all,0.0100,wor-uniform,244,0.08755534887313843,1.0
all,0.0100,wor-active,245,0.09329909086227417,1.0
all,0.0100,wor-uniform,245,0.10290883481502533,1.0
all,0.0100,wor-active,246,0.09287187457084656,1.0
all,0.0100,wor-uniform,246,0.08985966444015503,1.0
all,0.0100,wor-active,247,0.0614786297082901,1.0
all,0.0100,wor-uniform,247,0.09746052324771881,1.0
