group,prop_budget,method,ess_multiplier,ess_multiplier_serr,ess_multiplier_vs_classical,ess_multiplier_vs_classical_serr,coverage,coverage_serr,mean_width,mean_width_serr
phosphorylated,0.05,wor-uniform,1.0,0.0,4.63782325820762,0.03373405744190646,0.947,0.007088105617246489,0.050180580481886825,0.00014363634029284893
phosphorylated,0.06,bernoulli-active,1.0298576422243302,0.010807354118178632,4.609725925130258,0.047629139246221995,0.958,0.006346359293033785,0.04660765300691123,0.00020806815165465577
phosphorylated,0.06,bernoulli-uniform,0.8367417450645318,0.0058830753745199044,3.734416901446497,0.022976168606575736,0.969,0.005483527064679181,0.05061815996468063,0.00011999753152387196
phosphorylated,0.06,classical,0.22732222792007692,0.00145053812842099,1.0,0.0,0.941,0.007454835650406691,0.09678995256125923,0.00016833800369817415
phosphorylated,0.06,wor-active,1.392374897279168,0.018313663336637916,6.2147591583349575,0.07960117791219233,0.924,0.008384169266796462,0.040759344860911324,0.00021851997858640318
phosphorylated,0.06,wor-uniform,1.0,0.0,4.580096288607121,0.030018954712060317,0.937,0.00768700787628646,0.045769080221652936,0.00011632115300488984
phosphorylated,0.07,bernoulli-active,0.9639805155008407,0.009138866240490937,4.361181688230796,0.037311100336913997,0.978,0.0046408552592746895,0.04397151595354075,0.00017145071804206157
phosphorylated,0.07,bernoulli-uniform,0.8082107667222272,0.005059305076291513,3.6594694176959917,0.018689340468874806,0.96,0.006199874066337029,0.04720588944852347,9.691148514218175e-05
phosphorylated,0.07,classical,0.22293642860656815,0.0012617110379579339,1.0,0.0,0.96,0.006199874066337029,0.0896345753073692,0.00013471712046049725
phosphorylated,0.07,wor-active,1.3488547246059936,0.01642523806619467,6.10504384592287,0.07018615271171931,0.946,0.007150883521295472,0.03774611435830588,0.00018486799100392965
phosphorylated,0.07,wor-uniform,1.0,0.0,4.632832062886072,0.026884368822999643,0.945,0.0072129762946392005,0.042056682094931554,9.990419471914364e-05
phosphorylated,0.08,bernoulli-active,0.9386469018479925,0.008312540311756001,4.25963002349176,0.03354288810525233,0.972,0.00521950603441008,0.041428545609116504,0.0001496126553242874
phosphorylated,0.08,bernoulli-uniform,0.7852515486821313,0.004803036269102601,3.567534450529839,0.017144064559076452,0.977,0.0047427305946567844,0.04464165006577964,8.567355995443519e-05
phosphorylated,0.08,classical,0.22166676843531247,0.0011839432485914049,1.0,0.0,0.954,0.006627814717380679,0.08377305263280864,0.00012156586528350653
phosphorylated,0.08,wor-active,1.3276063084064083,0.01494628802719297,6.05248700170513,0.06589523199411293,0.924,0.008384169266796462,0.03527500432729716,0.0001595071157987166
phosphorylated,0.08,wor-uniform,1.0,0.0,4.6402173537713525,0.024993135224069978,0.946,0.007150883521295473,0.03922668831050392,8.949180832474716e-05
phosphorylated,0.09,bernoulli-active,0.8969566937241823,0.007337219352332227,4.123742473241264,0.03155951401081129,0.971,0.005309160685756948,0.03954477296769614,0.00013162258584049812
phosphorylated,0.09,bernoulli-uniform,0.7491630390529157,0.003982331931446602,3.4447062282766963,0.01502067424916455,0.972,0.00521950603441008,0.04270340326428408,7.241295059055974e-05
phosphorylated,0.09,classical,0.219223559423573,0.0010917632663412756,1.0,0.0,0.966,0.0057338361396953854,0.07884459443390365,0.00010664533358073155
